City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current description
365,Puerto Baquerizo Moreno,EC,-0.9,-89.6,68.88,84,95,10.33,overcast clouds
366,Carnarvon,AU,-24.87,113.63,73.4,60,0,20.8,clear sky
367,Buxtehude,DE,53.45,9.7,59.0,77,95,17.22,overcast clouds
368,Emerald,AU,-23.53,148.17,90.0,38,0,11.41,clear sky
369,Manggar,ID,-2.88,108.27,85.77,66,100,5.64,light rain
370,Corn Island,NI,12.17,-83.04,82.74,72,52,1.19,broken clouds
371,Severo-Kurilsk,RU,50.68,156.12,43.5,68,89,12.12,overcast clouds
372,Ostrovnoy,RU,68.05,39.51,28.2,98,91,5.14,overcast clouds
373,Torbat-E Jam,IR,35.24,60.62,50.32,64,0,15.43,clear sky
374,Damghan,IR,36.17,54.35,52.21,66,0,2.39,clear sky
375,Vila Velha,BR,-20.33,-40.29,77.0,94,90,3.36,moderate rain
376,Kabwe,ZM,-14.45,28.45,71.04,48,1,12.53,clear sky
377,Usinsk,RU,65.99,57.53,19.63,96,2,9.64,clear sky
378,Ahipara,NZ,-35.17,173.17,60.26,92,100,5.95,light rain
379,Perth,AU,-31.93,115.83,71.01,43,20,9.17,few clouds
380,Najran,SA,17.49,44.13,62.6,23,71,2.24,broken clouds
381,Rosario Do Sul,BR,-30.26,-54.91,63.81,84,12,13.33,few clouds
382,Aksu,CN,41.12,80.26,56.59,32,0,0.76,clear sky
383,Snezhnogorsk,RU,69.19,33.25,17.6,92,90,5.01,overcast clouds
384,Mahon,ES,39.89,4.27,68.0,82,81,9.17,broken clouds
385,Havre-Saint-Pierre,CA,50.23,-63.6,37.4,100,90,16.11,light rain
386,Hasaki,JP,35.73,140.83,72.0,68,75,5.82,broken clouds
387,Obo,CF,5.4,26.49,69.1,96,100,0.25,overcast clouds
388,Las Margaritas,MX,16.32,-91.98,62.24,93,100,1.95,light rain
389,Sao Francisco Do Sul,BR,-26.24,-48.64,69.01,90,32,1.79,light rain
390,Arys,KZ,42.43,68.8,50.0,43,75,4.47,broken clouds
391,Syracuse,IT,37.09,15.28,59.0,100,25,6.93,scattered clouds
392,Moron,AR,-34.65,-58.62,57.99,93,100,7.0,light rain
393,Mecca,SA,21.43,39.83,72.45,24,0,3.0,clear sky
394,Pilar,BR,-9.6,-35.96,73.4,94,20,4.7,few clouds
395,Jati,PK,24.35,68.27,78.64,48,18,6.49,few clouds
396,Lianzhou,CN,24.78,112.38,71.04,50,0,9.95,clear sky
397,Quatre Cocos,MU,-20.21,57.76,75.2,73,40,14.99,shower rain
398,Phangnga,TH,8.45,98.53,80.6,88,75,5.82,broken clouds
399,Maymyo,MM,22.03,96.47,80.6,83,75,4.7,broken clouds
400,Cotonou,BJ,6.37,2.42,78.8,94,40,3.36,scattered clouds
401,Guanay,BO,-15.5,-67.88,70.43,82,10,1.77,light rain
402,Smoky Lake,CA,54.12,-112.47,14.0,83,100,1.99,overcast clouds
403,Tadine,NC,-21.55,167.88,78.01,76,11,11.83,few clouds
404,Sibay,RU,52.72,58.67,26.71,91,0,11.65,clear sky
405,San Patricio,US,28.02,-97.52,79.0,83,1,11.41,clear sky
406,Inirida,CO,3.87,-67.92,75.61,94,80,3.02,broken clouds
407,Matagami,CA,49.75,-77.63,33.8,100,90,6.93,mist
408,Kruisfontein,ZA,-34.0,24.73,53.65,72,0,4.5,clear sky
409,Kedgwick,CA,47.64,-67.34,50.83,95,100,11.92,overcast clouds
410,San Lucas,MX,16.6,-92.72,77.0,69,40,13.87,scattered clouds
411,Carutapera,BR,-1.2,-46.02,78.01,82,77,6.93,broken clouds
412,Jackson,US,42.42,-122.83,57.2,44,1,4.7,clear sky
413,Manaus,BR,-3.1,-60.02,78.8,88,100,4.7,light rain
414,Nhulunbuy,AU,-12.23,136.77,87.8,52,40,10.29,scattered clouds
415,Oktyabrskoye,RU,43.06,44.74,30.2,100,83,4.47,broken clouds
416,Beloha,MG,-25.17,45.05,67.84,79,0,10.22,clear sky
417,Nikel,RU,69.41,30.22,19.4,100,90,8.05,fog
418,Imeni Poliny Osipenko,RU,52.42,136.49,42.1,95,100,2.1,light rain
419,Tomatlan,MX,19.93,-105.25,79.59,87,86,1.07,overcast clouds
420,Port-Gentil,GA,-0.72,8.78,77.86,87,93,11.25,moderate rain
421,Albion,US,42.24,-84.75,46.4,93,75,4.56,light intensity drizzle
422,Khandyga,RU,62.67,135.6,22.33,94,100,4.21,overcast clouds
423,Skovorodino,RU,53.98,123.92,29.64,81,0,11.9,clear sky
424,Kupang,ID,-10.17,123.58,93.2,49,40,8.05,scattered clouds
425,Honiara,SB,-9.43,159.95,84.2,74,75,3.36,moderate rain
426,Kapoeta,SS,4.77,33.59,74.53,76,33,3.87,light rain
427,Velyka Bahachka,UA,49.79,33.72,47.39,75,100,3.78,overcast clouds
428,Leningradskiy,RU,69.38,178.42,34.16,88,100,2.13,overcast clouds
429,Amga,RU,60.9,131.96,23.22,94,100,2.62,overcast clouds
430,Artyom,AZ,40.47,50.33,57.2,76,75,2.24,broken clouds
431,Pestovo,RU,58.59,35.8,35.38,96,100,5.84,overcast clouds
432,Port Lincoln,AU,-34.73,135.87,61.16,78,100,8.93,light rain
433,Dindigul,IN,10.35,77.95,82.4,69,20,4.7,few clouds
434,Llallagua,BO,-18.42,-66.63,47.48,69,84,3.24,light rain
435,Ranong,TH,9.97,98.63,82.4,88,75,3.78,broken clouds
436,Svetlogorsk,BY,52.63,29.73,46.38,90,100,6.31,overcast clouds
437,Alcudia,ES,39.85,3.12,70.0,64,100,2.24,overcast clouds
438,Kirakira,SB,-10.45,161.92,85.14,66,1,6.98,light rain
439,Santa Rosa,PH,14.31,121.11,87.01,74,40,5.82,scattered clouds
440,San Jose,US,37.34,-121.89,71.01,52,1,4.7,clear sky
441,Siguiri,GN,11.67,-9.5,74.79,57,80,1.99,broken clouds
442,Emilio Carranza,MX,19.97,-96.61,76.35,83,8,6.67,clear sky
443,Vila Do Maio,CV,15.13,-23.22,78.8,78,20,16.11,few clouds
444,Vermilion,US,40.17,-87.75,54.0,100,90,6.93,overcast clouds
445,Paka,MY,4.64,103.44,82.4,83,40,4.7,scattered clouds
446,Bonavista,CA,48.65,-53.11,46.0,86,75,8.01,broken clouds
447,Tarakan,ID,3.3,117.63,82.42,75,54,4.76,broken clouds
448,Shirvan,AZ,39.95,48.9,56.66,76,63,2.3,broken clouds
449,Stodolishche,RU,54.19,32.65,39.63,96,94,6.4,overcast clouds
450,Cayenne,GF,4.93,-52.33,77.0,100,90,2.24,overcast clouds
451,Meulaboh,ID,4.14,96.13,85.41,64,100,2.46,overcast clouds
452,Miles City,US,46.41,-105.84,35.6,88,90,9.17,overcast clouds
453,Te Anau,NZ,-45.42,167.72,52.41,71,100,5.48,overcast clouds
454,Kaminokawa,JP,36.43,139.92,72.0,56,75,3.36,broken clouds
455,Ust-Ilimsk,RU,58.0,102.66,39.49,80,100,7.92,overcast clouds
456,Lamu,KE,-2.27,40.9,78.8,88,20,4.7,few clouds
457,Aklavik,CA,68.22,-135.01,17.6,78,20,12.75,few clouds
458,San Lazaro,BZ,18.04,-88.66,74.79,95,1,3.98,clear sky
459,Berlevag,NO,70.86,29.09,24.8,85,11,2.24,few clouds
460,Zhanaozen,KZ,43.3,52.8,44.55,60,100,4.85,overcast clouds
461,Zhezkazgan,KZ,47.8,67.71,39.25,64,19,13.38,few clouds
462,Todos Santos,MX,23.45,-110.22,81.0,86,0,3.15,clear sky
463,Kimbe,PG,-5.55,150.14,85.46,71,61,5.68,moderate rain
464,Manado,ID,1.49,124.85,91.4,43,20,5.82,few clouds
465,Key Largo,US,25.09,-80.45,80.01,70,85,14.0,moderate rain
466,Lipin Bor,RU,60.26,37.98,30.58,97,100,7.07,overcast clouds
467,Codrington,AU,-38.27,141.97,61.9,69,77,7.05,broken clouds
468,Coahuayana,MX,18.73,-103.68,80.8,85,88,1.07,overcast clouds
469,Dudinka,RU,69.41,86.18,14.0,85,90,11.18,light snow
470,Kieta,PG,-6.22,155.63,85.33,70,36,7.29,moderate rain
471,Kailua,US,21.4,-157.74,78.8,94,75,12.75,light rain
472,Atambua,ID,-9.11,124.89,89.4,43,0,5.01,clear sky
473,Petropavlovka,RU,50.61,105.32,38.61,66,0,3.6,clear sky
474,Akcakoca,TR,41.09,31.12,61.0,72,0,3.38,clear sky
475,Kavaratti,IN,10.57,72.64,81.16,76,100,14.27,overcast clouds
476,Kuusamo,FI,65.97,29.18,26.6,92,75,12.75,light snow
477,Jumla,NP,29.27,82.18,59.16,36,0,0.34,clear sky
478,Bubaque,GW,11.28,-15.83,81.64,83,100,8.14,overcast clouds
479,Launceston,AU,-41.45,147.17,66.0,59,90,4.7,overcast clouds
480,Lesosibirsk,RU,58.24,92.48,39.29,83,100,9.73,overcast clouds
481,Dongsheng,CN,39.82,109.98,37.02,63,0,11.83,clear sky
482,Dingle,PH,11.0,122.67,86.63,73,34,14.32,scattered clouds
483,Fort Frances,CA,48.6,-93.4,30.2,86,90,6.93,overcast clouds
484,Samarai,PG,-10.62,150.67,81.07,80,8,10.33,light rain
485,Sakakah,SA,29.97,40.21,68.0,18,0,3.36,clear sky
486,Riverton,US,40.52,-111.94,55.99,54,1,4.7,clear sky
487,Arauca,CO,7.08,-70.76,75.49,95,100,3.2,overcast clouds
488,Porto Santo,PT,33.07,-16.34,64.4,59,20,12.75,few clouds
489,Santa Maria Del Oro,MX,25.93,-105.37,66.06,47,51,4.05,broken clouds
490,Nemuro,JP,43.32,145.57,59.0,72,75,13.87,broken clouds
491,Oussouye,SN,12.48,-16.55,77.0,100,81,2.24,broken clouds
492,Maputo,MZ,-25.97,32.59,66.99,88,20,3.36,few clouds
493,Rio Grande,BR,-32.03,-52.1,63.0,88,100,3.0,overcast clouds
494,Marrakesh,MA,31.63,-8.01,62.6,88,75,8.05,light rain
495,Machacamarca,BO,-18.17,-67.03,49.14,69,96,3.18,light rain
496,Esmeraldas,BR,-19.76,-44.31,66.2,93,31,6.93,scattered clouds
497,Qarqin,AF,37.42,66.04,57.83,30,0,8.57,clear sky
498,Urucara,BR,-2.54,-57.76,75.24,93,100,3.22,light rain
499,Black River,JM,18.03,-77.85,78.8,83,75,4.7,broken clouds
500,Cumpas,MX,29.98,-109.78,72.82,32,96,4.92,overcast clouds
501,Silae,PH,8.16,125.28,85.46,55,100,3.8,overcast clouds
502,Krasnogvardeyets,RU,52.68,52.36,28.74,94,0,9.35,clear sky
503,Wilmington,US,34.23,-77.94,72.0,94,1,6.93,clear sky
504,Dawlatabad,AF,36.41,64.91,52.56,42,0,3.76,clear sky
505,Thinadhoo,MV,0.53,72.93,83.01,75,44,13.8,scattered clouds
506,Hamcearca,RO,45.12,28.37,48.2,81,26,5.82,scattered clouds
507,Nouadhibou,MR,20.93,-17.03,71.6,88,0,10.29,clear sky
508,Zyryanovsk,KZ,49.74,84.27,44.15,57,0,2.21,clear sky
509,Taiyuan,CN,37.87,112.56,51.8,18,0,11.18,clear sky
510,Bushenyi,UG,-0.59,30.21,59.58,91,78,0.63,broken clouds
511,Lasa,IT,46.62,10.7,50.0,100,20,3.24,few clouds
512,Kloulklubed,PW,7.04,134.26,82.4,78,90,9.17,moderate rain
513,Minden,DE,52.28,8.92,60.8,77,32,12.75,scattered clouds
514,Tuatapere,NZ,-46.13,167.68,61.0,55,100,5.01,overcast clouds
515,Manokwari,ID,-0.87,134.08,84.81,66,100,6.93,overcast clouds
516,Kudahuvadhoo,MV,2.67,72.89,82.35,79,3,13.47,clear sky
517,Ixtapa,MX,20.7,-105.2,86.0,79,75,0.6,broken clouds
518,Jinchang,CN,38.5,102.17,53.46,35,0,8.16,clear sky
519,Peterhead,GB,57.51,-1.8,51.8,100,99,6.93,light rain
520,Gorontalo,ID,0.54,123.06,89.42,51,19,6.33,few clouds
521,Torbay,CA,47.67,-52.73,46.99,93,90,11.41,overcast clouds
522,Bacolod,PH,10.67,122.95,86.22,70,35,13.82,scattered clouds
523,Cilegon,ID,-6.02,106.05,87.01,62,20,13.87,heavy intensity rain
524,Kualakapuas,ID,-3.01,114.39,87.8,62,20,3.36,few clouds
525,Gerede,TR,40.8,32.2,48.09,66,0,2.89,clear sky
526,Agropoli,IT,40.35,15.0,57.0,86,83,3.58,broken clouds
527,Kinshasa,CD,-4.32,15.32,73.2,87,100,1.39,overcast clouds
528,Xuddur,SO,4.12,43.89,72.46,86,18,10.2,few clouds
529,Bo Phloi,TH,14.32,99.52,76.51,82,100,8.7,overcast clouds
530,Springbok,ZA,-29.66,17.89,63.3,23,0,9.26,clear sky
531,Bilma,NE,18.69,12.92,76.89,18,7,11.41,clear sky
532,Mayumba,GA,-3.43,10.66,74.95,93,100,4.21,heavy intensity rain
533,Naze,JP,28.37,129.48,82.4,83,75,12.75,light rain
534,Markdale,CA,44.32,-80.65,45.0,88,28,8.55,scattered clouds
535,Okakarara,NA,-20.58,17.43,60.96,39,6,4.32,clear sky
536,Ceres,US,37.59,-120.96,69.8,52,1,1.97,clear sky
537,Cabo San Lucas,MX,22.89,-109.91,82.4,61,5,2.24,clear sky
538,Pitimbu,BR,-7.47,-34.81,77.0,94,75,4.7,broken clouds
539,Taguatinga,BR,-12.39,-46.57,82.42,50,88,4.59,overcast clouds
540,Comodoro Rivadavia,AR,-45.87,-67.5,55.4,71,0,5.82,clear sky
541,Palembang,ID,-2.92,104.75,82.4,78,20,4.7,few clouds
542,Yaypan,UZ,40.38,70.82,62.04,28,59,19.35,broken clouds
543,Reconquista,AR,-29.15,-59.65,72.27,82,2,10.67,clear sky
544,Mocuba,MZ,-16.84,36.99,68.5,98,4,3.91,clear sky
545,Plymouth,US,41.83,-70.83,66.2,100,90,6.93,overcast clouds
546,Aras,ES,42.56,-2.36,57.2,76,20,5.82,few clouds
547,Ahuimanu,US,21.44,-157.84,82.4,94,75,12.75,light rain
548,Kindu,CD,-2.95,25.95,68.79,97,55,1.52,moderate rain
549,Esterhazy,CA,50.65,-102.08,17.74,93,76,5.06,broken clouds
550,Oum Hadjer,TD,13.3,19.7,80.22,17,97,5.08,overcast clouds
551,Byron Bay,AU,-28.65,153.62,73.99,78,90,10.29,overcast clouds
552,Rio Gallegos,AR,-51.62,-69.22,46.4,75,100,2.24,overcast clouds
553,Yar-Sale,RU,66.83,70.83,19.11,97,91,13.51,overcast clouds
554,Shimoda,JP,34.67,138.95,68.0,72,75,16.11,broken clouds
555,Seydi,TM,39.48,62.91,47.48,57,3,8.9,clear sky
556,San Quintin,MX,30.48,-115.95,65.5,84,10,7.0,clear sky
557,Arnia,IN,32.52,74.8,62.6,67,0,2.77,smoke
558,Murayama,JP,38.52,140.33,60.8,72,100,3.36,overcast clouds
559,Canto Do Buriti,BR,-8.11,-42.94,76.95,35,5,2.86,clear sky
560,Logansport,US,40.75,-86.36,53.01,100,90,3.36,overcast clouds
561,Puerto Escondido,MX,15.85,-97.07,80.49,78,73,2.84,broken clouds
562,Kushiro,JP,42.98,144.37,57.2,87,75,17.22,shower rain
563,Ulagan,RU,50.63,87.96,39.02,66,0,3.44,clear sky
564,Greensburg,US,40.3,-79.54,66.2,88,90,1.7,overcast clouds
565,Maiduguri,NG,11.85,13.16,76.35,28,12,5.53,few clouds
566,Tabou,CI,4.42,-7.35,77.18,88,85,5.32,light rain
567,Simiti,CO,7.96,-73.94,76.62,88,100,2.66,moderate rain
568,Manoel Urbano,BR,-8.84,-69.26,73.47,90,65,1.21,broken clouds
569,Novobirilyussy,RU,56.95,90.67,46.08,57,100,12.41,overcast clouds
570,Nivala,FI,63.92,24.97,40.57,95,100,8.48,light rain
571,Ibra,OM,22.69,58.53,71.67,19,4,3.8,clear sky
572,Puerto Carreno,CO,6.19,-67.49,79.2,82,59,3.33,broken clouds
573,Makinsk,KZ,52.63,70.42,35.02,83,69,10.42,broken clouds
574,Kalmunai,LK,7.42,81.82,85.41,61,4,2.37,clear sky
575,Qui Nhon,VN,13.77,109.23,79.02,73,100,14.0,overcast clouds
576,Vardo,NO,70.37,31.11,28.4,100,75,5.82,broken clouds
577,Ziyang,CN,29.25,117.85,69.82,56,74,3.53,broken clouds
578,Nizhneudinsk,RU,54.91,99.03,41.95,65,99,5.35,overcast clouds
579,Taoudenni,ML,22.68,-3.98,78.19,18,29,5.59,scattered clouds
580,Foumban,CM,5.73,10.9,62.26,91,49,2.46,scattered clouds
581,Tonekabon,IR,36.82,50.87,62.6,93,90,4.7,overcast clouds
582,Petrykivka,UA,48.73,34.64,50.0,81,100,4.47,overcast clouds
583,Pouso Alegre,BR,-22.23,-45.94,60.8,89,7,2.95,clear sky
584,Luis Correia,BR,-2.88,-41.67,79.72,80,12,17.38,few clouds
585,Cap-Aux-Meules,CA,47.38,-61.86,53.6,93,90,17.22,overcast clouds
586,West Wendover,US,40.74,-114.07,57.2,35,1,6.93,clear sky
587,Dire Dawa,ET,9.59,41.87,65.03,32,0,2.82,clear sky
588,Cremlingen,DE,52.25,10.65,60.01,77,100,5.01,overcast clouds
589,Contrecoeur,CA,45.85,-73.23,53.01,83,10,7.99,clear sky
590,Vanderhoof,CA,54.02,-124.02,20.77,94,2,3.4,clear sky
591,Dhandhuka,IN,22.37,71.98,86.43,58,26,11.41,scattered clouds
592,Westport,US,41.14,-73.36,64.99,100,90,5.82,mist
593,Puteyets,RU,65.17,57.09,21.6,96,98,9.75,overcast clouds
594,Neiafu,TO,-18.65,-173.98,80.6,74,40,10.29,scattered clouds
595,Makakilo City,US,21.35,-158.09,84.2,70,90,9.17,overcast clouds
596,Karratha,AU,-20.74,116.85,89.19,20,0,10.74,clear sky
597,Hangu,CN,39.25,117.79,57.2,17,0,22.37,clear sky
598,Hovd,MN,48.01,91.64,39.67,60,0,1.54,clear sky
599,Barroquinha,BR,-3.02,-41.14,75.51,86,11,6.62,few clouds
600,Evensk,RU,61.95,159.23,36.5,77,0,3.36,clear sky
601,Medicine Hat,CA,50.05,-110.67,25.0,79,90,8.05,overcast clouds
602,Tommot,RU,58.96,126.29,22.41,92,100,0.43,overcast clouds
603,Ekhabi,RU,53.51,142.97,51.57,78,99,15.1,overcast clouds
604,Ouro Branco,BR,-20.52,-43.69,63.01,96,64,7.05,broken clouds
605,Preobrazheniye,RU,42.9,133.91,60.75,73,8,6.04,clear sky
606,Trincomalee,LK,8.57,81.23,84.0,71,1,17.22,clear sky
607,Moerai,PF,-22.43,-151.33,76.82,77,55,10.13,light rain
608,Popondetta,PG,-8.75,148.25,88.16,61,76,3.33,light rain
609,Yara,CU,20.28,-76.95,75.29,86,100,2.35,overcast clouds
610,Aquiraz,BR,-3.9,-38.39,80.6,83,75,14.99,broken clouds
611,Tres Picos,MX,15.87,-93.53,78.04,74,96,3.74,overcast clouds
612,The Valley,AI,18.22,-63.06,82.4,83,20,3.36,few clouds
613,Gardiner,US,44.23,-69.78,54.0,100,90,3.36,fog
614,Kerema,PG,-7.96,145.78,82.67,77,62,9.01,light rain
615,Valparaiso,CL,-33.04,-71.63,46.4,100,18,11.86,few clouds
616,Juneau,US,58.3,-134.42,33.8,37,20,8.05,few clouds
617,Mango,US,27.98,-82.31,77.0,88,1,12.21,clear sky
618,Flinders,AU,-34.58,150.86,82.0,68,75,9.17,broken clouds
619,Mareeba,AU,-17.0,145.43,87.01,58,20,13.87,few clouds
620,Fuxin,CN,42.02,121.66,45.07,46,55,13.94,broken clouds
621,Vanavara,RU,60.34,102.28,35.89,92,100,7.72,overcast clouds
622,Luwuk,ID,-0.95,122.79,86.07,60,85,4.12,overcast clouds
623,Kawalu,ID,-7.38,108.21,86.38,63,23,3.09,light rain
624,Siniscola,IT,40.57,9.69,50.0,100,12,3.36,few clouds
625,Emba,KZ,48.83,58.14,33.57,88,100,11.3,overcast clouds
626,Kamenka,RU,51.32,42.77,36.0,93,100,7.02,overcast clouds
627,Sungaipenuh,ID,-2.08,101.38,68.63,89,100,2.48,moderate rain
628,Buenos Aires,AR,-34.61,-58.38,60.8,77,90,24.16,thunderstorm with light rain
629,Mayor Pablo Lagerenza,PY,-19.93,-60.77,74.62,75,1,1.21,clear sky
630,Tyup,KG,42.73,78.36,49.53,40,3,0.38,clear sky
631,Gat,IL,31.61,34.76,70.0,82,0,1.12,clear sky
632,Assiniboia,CA,49.63,-105.98,21.54,95,100,6.51,overcast clouds
633,Morro Bay,US,35.37,-120.85,61.0,95,0,1.74,clear sky
634,Akyab,MM,20.15,92.9,82.94,80,96,18.95,light rain
635,Abu Zabad,SD,12.35,29.25,78.39,61,23,5.1,few clouds
636,Iwanai,JP,42.97,140.51,64.24,59,22,9.37,few clouds
637,Groningen,NL,53.25,6.75,57.2,87,90,14.99,overcast clouds
638,Pohrebyshche,UA,49.49,29.26,42.01,93,98,4.0,overcast clouds
639,Lembeni,TZ,-3.78,37.62,63.25,88,83,1.12,broken clouds
640,Bardiyah,LY,31.76,25.09,66.11,74,0,8.93,clear sky
641,Chingola,ZM,-12.53,27.88,66.52,48,76,5.97,broken clouds
642,Murud,IN,18.33,72.97,80.56,84,7,2.98,clear sky
643,Gigmoto,PH,13.78,124.39,86.22,69,89,10.83,overcast clouds
644,Charters Towers,AU,-20.1,146.27,93.65,25,0,7.31,clear sky
645,Nueve De Julio,AR,-35.44,-60.88,54.0,97,100,3.0,moderate rain
646,Necochea,AR,-38.55,-58.74,46.99,74,53,5.99,broken clouds
647,Los Llanos De Aridane,ES,28.66,-17.92,68.0,64,3,6.93,clear sky
648,Feijo,BR,-8.16,-70.35,74.26,86,26,2.19,scattered clouds
649,Cap Malheureux,MU,-19.98,57.61,73.99,78,43,8.99,light rain
650,Mbini,GQ,1.57,9.61,75.18,89,51,5.26,broken clouds
651,Ylivieska,FI,64.08,24.55,41.0,98,100,8.01,light rain
652,Khorixas,NA,-20.37,14.97,53.06,62,5,2.39,clear sky
653,Leshukonskoye,RU,64.9,45.76,21.56,98,59,2.1,broken clouds
654,Zheleznodorozhnyy,RU,55.75,38.0,36.0,100,90,2.24,fog
655,Ames,US,42.03,-93.62,44.6,81,90,3.36,mist
656,Camabatela,AO,-8.19,15.38,63.63,98,100,3.0,overcast clouds
657,Mittagong,AU,-34.45,150.45,82.0,68,75,9.17,broken clouds
658,Pochutla,MX,15.74,-96.47,75.99,87,47,2.26,scattered clouds
659,Zyryanka,RU,65.75,150.85,23.0,90,9,14.67,clear sky
660,Sampit,ID,-2.53,112.95,94.35,53,98,1.52,overcast clouds
661,Terre Haute,US,39.47,-87.41,60.8,87,40,4.7,scattered clouds
662,Arman,RU,59.7,150.17,34.68,77,97,6.96,overcast clouds
663,Kaspiyskiy,RU,45.39,47.37,46.69,54,100,2.1,light rain
664,Kitui,KE,-1.37,38.01,60.39,95,91,2.98,overcast clouds
665,Marsa Matruh,EG,31.35,27.25,71.6,60,2,4.05,clear sky
666,Kyzyl-Suu,KG,42.34,78.01,48.72,42,0,4.52,clear sky
667,Vestmanna,FO,62.16,-7.17,33.8,86,35,5.82,scattered clouds
668,La Peca,PE,-5.61,-78.44,68.32,88,93,1.99,light rain
669,Elbistan,TR,38.21,37.2,47.61,72,0,1.34,clear sky
670,Hudson Bay,CA,52.85,-102.38,22.62,90,8,4.74,clear sky
671,Luanda,AO,-8.84,13.23,75.2,83,40,3.36,scattered clouds
672,Morinville,CA,53.8,-113.65,17.6,67,40,10.29,scattered clouds
673,Mosquera,CO,4.71,-74.23,57.2,67,40,4.7,scattered clouds
674,Smithers,CA,54.78,-127.17,32.0,92,90,1.1,mist
675,Caucaia,BR,-3.74,-38.65,80.6,83,75,14.99,broken clouds
676,Tarpon Springs,US,28.15,-82.76,77.0,83,65,5.82,broken clouds
677,Malaya Serdoba,RU,52.47,44.95,30.15,99,59,6.29,broken clouds
678,Solnechnyy,RU,50.72,136.63,49.73,63,76,10.16,broken clouds
679,Baghmara,IN,23.8,86.21,81.21,64,39,6.51,scattered clouds
680,Caraz,PE,-9.05,-77.81,64.4,50,54,4.34,light rain
681,Manhumirim,BR,-20.36,-41.96,66.29,87,75,2.46,light rain
682,Lundazi,ZM,-12.29,33.18,68.81,52,43,10.8,scattered clouds
683,Morondava,MG,-20.28,44.28,73.18,84,0,10.65,clear sky
684,Macesu De Sus,RO,43.92,23.7,39.2,100,66,3.36,broken clouds
685,Rolla,US,37.95,-91.77,62.6,93,1,8.05,clear sky
686,Lorengau,PG,-2.02,147.27,83.79,74,88,5.7,moderate rain
687,Lazaro Cardenas,MX,17.96,-102.2,80.46,87,58,4.36,broken clouds
688,Ilebo,CD,-4.32,20.58,71.22,96,89,1.39,overcast clouds
689,Coruripe,BR,-10.13,-36.18,75.36,87,41,7.94,scattered clouds
690,Wanning,CN,18.8,110.4,76.53,68,87,15.55,overcast clouds
691,Turbat,PK,26.0,63.04,76.77,14,0,20.31,clear sky
692,Lefka,CY,35.11,32.85,66.2,68,0,9.17,clear sky
693,Fayaoue,NC,-20.65,166.53,77.0,81,0,11.03,clear sky
694,Podlesnyy,RU,53.94,38.27,38.88,95,100,6.91,overcast clouds
695,Passo De Camaragibe,BR,-9.24,-35.49,73.4,94,20,4.7,few clouds
696,Lisala,CD,2.15,21.52,69.78,99,100,1.01,light rain
697,Plouzane,FR,48.38,-4.62,55.4,93,75,6.93,broken clouds
698,Ende,ID,-8.84,121.66,87.8,56,0,4.88,clear sky
699,Kiomboi,TZ,-4.27,34.37,64.78,63,98,4.47,overcast clouds
700,Mende,FR,44.67,3.5,50.11,94,100,8.21,overcast clouds
701,Cimarron Hills,US,38.86,-104.7,55.0,37,20,4.7,few clouds
702,Kununurra,AU,-15.77,128.73,98.6,39,100,6.93,light rain
703,Imbituba,BR,-28.24,-48.67,71.6,88,75,9.17,broken clouds
704,Winslow,US,35.02,-110.7,60.8,17,1,10.29,clear sky
705,Ambilobe,MG,-13.2,49.05,72.45,72,6,3.6,clear sky
706,Vernon,CA,50.26,-119.27,37.0,74,40,3.36,scattered clouds
707,Borovskoy,KZ,53.8,64.15,32.95,91,100,11.16,overcast clouds
708,Sisimiut,GL,66.94,-53.67,28.71,94,95,4.76,overcast clouds
709,Jining,CN,35.41,116.58,64.9,26,0,6.4,clear sky
710,Hailey,US,43.52,-114.32,44.6,39,5,6.93,clear sky
711,Hirara,JP,24.8,125.28,82.4,83,75,16.11,shower rain
712,Zapolyarnyy,RU,69.42,30.81,19.4,100,90,8.05,fog
713,Dunedin,NZ,-45.87,170.5,55.0,77,100,17.0,light rain
